delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.01;0.99;0.1;0.2;10563;665;598;95;0;-1.0;{Mail to Customer=0.022066738428417654, Status Change=0.1652314316469322, External Vendor Assignment=0.029601722282023683, Update=0.005920344456404736, Quality Indicator=0.01991388589881593, Urgency Change=0.005920344456404736, Open=0.007534983853606028, Assignment=0.45156081808396126, Description Update=0.02099031216361679, Notify By Change=5.382131324004305E-4, Vendor Reference=0.005920344456404736, Contact Change=5.382131324004305E-4, Resolved=0.00968783638320775, Operator Update=0.013455328310010764, Pending vendor=0.022604951560818085, Vendor Reference Change=5.382131324004305E-4, Analysis/Research=0.008073196986006458, Caused By CI=0.005382131324004306, Problem Workaround=0.001076426264800861, Update from customer=0.03498385360602799, Reassignment=0.005920344456404736, Reopen=0.012917115177610334, Impact Change=0.005920344456404736, Communication with customer=0.031754574811625406, Quality Indicator Fixed=0.05597416576964478, External update=0.004843918191603875, Closed=0.031216361679224973, Communication with vendor=0.00914962325080732, Referred=0.001076426264800861, Problem Closure=5.382131324004305E-4, Quality Indicator Set=0.00914962325080732};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;7437;665;587;100;1;-1.0;{Mail to Customer=0.023650697392359005, Status Change=0.15524560339599758, External Vendor Assignment=0.023650697392359005, Update=0.009096422073984234, Quality Indicator=0.02304426925409339, Urgency Change=0.010915706488781079, Open=0.001212856276531231, Assignment=0.4487568223165555, Notify By Change=0.0030321406913280777, Description Update=0.03274711946634324, Vendor Reference=0.0030321406913280777, Contact Change=6.064281382656155E-4, Resolved=0.014554275318374773, Operator Update=0.01212856276531231, Pending vendor=0.02304426925409339, Analysis/Research=0.0036385688295936932, Caused By CI=0.006064281382656155, Problem Workaround=0.0018192844147968466, Service Change=0.0018192844147968466, Update from customer=0.021224984839296544, Reopen=0.01758641600970285, Reassignment=0.009702850212249849, Impact Change=0.010309278350515464, Communication with customer=0.02971497877501516, Quality Indicator Fixed=0.05821710127349909, External update=0.005457853244390539, Closed=0.03395997574287447, Affected CI Change=0.001212856276531231, Communication with vendor=0.004244996967859308, OO Response=6.064281382656155E-4, Quality Indicator Set=0.009702850212249849};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;13119;665;590;98;1;-1.0;{Mail to Customer=0.025717703349282296, Status Change=0.15430622009569378, External Vendor Assignment=0.022129186602870814, Callback Request=0.0017942583732057417, Update=0.006578947368421052, Quality Indicator=0.025717703349282296, Urgency Change=0.012559808612440191, Open=0.0017942583732057417, Assignment=0.42284688995215314, Description Update=0.02631578947368421, Notify By Change=5.980861244019139E-4, Vendor Reference=0.004186602870813397, Resolved=0.01375598086124402, Operator Update=0.01674641148325359, Pending vendor=0.025119617224880382, Analysis/Research=0.0017942583732057417, Caused By CI=0.005980861244019139, Problem Workaround=0.0023923444976076554, Update from customer=0.025119617224880382, Reassignment=0.007177033492822967, Reopen=0.0215311004784689, Impact Change=0.009569377990430622, Communication with customer=0.04126794258373206, Quality Indicator Fixed=0.05861244019138756, External update=0.005980861244019139, Closed=0.04485645933014354, Affected CI Change=0.0011961722488038277, Communication with vendor=0.004784688995215311, OO Response=5.980861244019139E-4, Quality Indicator Set=0.008971291866028708};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;8716;665;599;93;0;-1.0;{Mail to Customer=0.021764032073310423, Status Change=0.16494845360824742, External Vendor Reassignment=5.72737686139748E-4, External Vendor Assignment=0.026918671248568157, Callback Request=0.001145475372279496, Update=0.00859106529209622, Quality Indicator=0.024627720504009163, Urgency Change=0.004581901489117984, Open=0.001145475372279496, Assignment=0.4381443298969072, Description Update=0.025200458190148912, Notify By Change=0.001145475372279496, Vendor Reference=0.0028636884306987398, Resolved=0.0143184421534937, Operator Update=0.009736540664375716, Pending vendor=0.021764032073310423, Analysis/Research=0.002290950744558992, Caused By CI=0.0074455899198167235, Problem Workaround=5.72737686139748E-4, Service Change=5.72737686139748E-4, Update from customer=0.03436426116838488, Reassignment=0.005154639175257732, Reopen=0.015463917525773196, Impact Change=0.003436426116838488, Quality Indicator Fixed=0.05899198167239404, Communication with customer=0.043528064146620846, External update=0.006300114547537228, Closed=0.03150057273768614, Affected CI Change=0.001145475372279496, Communication with vendor=0.010882016036655211, Quality Indicator Set=0.010882016036655211};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;11052;666;615;78;0;-1.0;{Mail to Customer=0.024916943521594685, Status Change=0.1511627906976744, External Vendor Assignment=0.027131782945736434, Update=0.009413067552602437, Quality Indicator=0.023255813953488372, Urgency Change=0.007751937984496124, Open=0.006644518272425249, Assignment=0.4130675526024363, Description Update=0.03820598006644518, Notify By Change=0.0011074197120708748, Vendor Reference=0.008859357696566999, Resolved=0.013842746400885935, Operator Update=0.013842746400885935, Pending vendor=0.03156146179401993, Analysis/Research=0.0049833887043189366, Caused By CI=0.007198228128460687, Problem Workaround=0.0016611295681063123, Service Change=0.0016611295681063123, Update from customer=0.024916943521594685, Reassignment=0.010520487264673311, Reopen=0.015503875968992248, Impact Change=0.006644518272425249, Quality Indicator Fixed=0.048726467331118496, Communication with customer=0.03709856035437431, External update=0.01107419712070875, Closed=0.03599114064230343, Affected CI Change=0.0016611295681063123, Communication with vendor=0.01273532668881506, Quality Indicator Set=0.008305647840531562, OO Response=5.537098560354374E-4};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;14584;666;603;88;0;-1.0;{Mail to Customer=0.025753424657534246, Status Change=0.16657534246575342, External Vendor Reassignment=5.47945205479452E-4, External Vendor Assignment=0.030684931506849315, Update=0.0027397260273972603, Quality Indicator=0.02410958904109589, Urgency Change=0.006027397260273973, Open=0.002191780821917808, Assignment=0.4526027397260274, Notify By Change=0.0016438356164383563, Description Update=0.027945205479452055, Vendor Reference=0.005479452054794521, Resolved=0.007123287671232876, Operator Update=0.0136986301369863, Pending vendor=0.023561643835616437, Analysis/Research=0.0016438356164383563, Caused By CI=0.007123287671232876, Problem Workaround=5.47945205479452E-4, Update from customer=0.02684931506849315, Reopen=0.012054794520547946, Reassignment=0.007671232876712329, Impact Change=0.004383561643835616, Communication with customer=0.038356164383561646, Quality Indicator Fixed=0.04547945205479452, External update=0.004931506849315068, Closed=0.033424657534246574, Affected CI Change=5.47945205479452E-4, Communication with vendor=0.010958904109589041, Referred=5.47945205479452E-4, Quality Indicator Set=0.014246575342465753, OO Response=5.47945205479452E-4};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;13167;665;590;96;0;-1.0;{Mail to Customer=0.025712688652878703, Status Change=0.17439910564561206, External Vendor Assignment=0.029066517607602014, Update=0.006148686416992733, Quality Indicator=0.0184460592509782, Urgency Change=0.006707657909446618, Open=0.004471771939631079, Assignment=0.45164896590273895, Notify By Change=5.589714924538849E-4, Description Update=0.024594745667970933, Vendor Reference=0.0072666294019005035, Contact Change=5.589714924538849E-4, Resolved=0.010061486864169928, Operator Update=0.013974287311347122, Pending vendor=0.020122973728339856, Vendor Reference Change=0.0011179429849077697, Analysis/Research=0.005030743432084964, Caused By CI=0.006707657909446618, Update from customer=0.019005030743432086, Reopen=0.013415315818893237, Reassignment=0.003912800447177194, Impact Change=0.008384572386808273, Quality Indicator Fixed=0.048630519843487985, Communication with customer=0.03130240357741755, External update=0.013974287311347122, Closed=0.03521520402459474, Affected CI Change=5.589714924538849E-4, Communication with vendor=0.006707657909446618, Referred=5.589714924538849E-4, Problem Closure=5.589714924538849E-4, Quality Indicator Set=0.011179429849077696};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.2;8283;664;602;82;0;-1.0;{Mail to Customer=0.02400893355667225, Status Change=0.1624790619765494, External Vendor Assignment=0.026242322724734785, Update=0.006141820212171971, Quality Indicator=0.01619207146845338, Urgency Change=0.008375209380234505, Open=0.0027917364600781687, Assignment=0.4371859296482412, Description Update=0.02847571189279732, Notify By Change=0.0016750418760469012, Vendor Reference=0.005025125628140704, Incident reproduction=5.583472920156337E-4, Resolved=0.012841987716359575, Operator Update=0.012283640424343942, Pending vendor=0.03015075376884422, Analysis/Research=0.008375209380234505, Caused By CI=0.00893355667225014, Problem Workaround=5.583472920156337E-4, Service Change=0.0011166945840312675, Update from customer=0.031825795644891124, Reopen=0.0072585147962032385, Reassignment=0.0072585147962032385, Impact Change=0.007816862088218872, Communication with customer=0.038525963149078725, Quality Indicator Fixed=0.047459519821328865, External update=0.013958682300390842, Closed=0.023450586264656615, Affected CI Change=0.0016750418760469012, Communication with vendor=0.010050251256281407, Problem Closure=5.583472920156337E-4, Quality Indicator Set=0.01507537688442211, OO Response=0.0016750418760469012};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;13679;665;584;197;39;-1.0;{Mail to Customer=0.023876404494382022, Status Change=0.16104868913857678, External Vendor Reassignment=4.6816479400749064E-4, External Vendor Assignment=0.020599250936329586, Callback Request=9.363295880149813E-4, Update=0.01451310861423221, Quality Indicator=0.02200374531835206, Urgency Change=0.008895131086142321, Open=0.005149812734082397, Assignment=0.41151685393258425, Description Update=0.024812734082397005, Notify By Change=0.0023408239700374533, Vendor Reference=0.0028089887640449437, Incident reproduction=4.6816479400749064E-4, Resolved=0.007022471910112359, Operator Update=0.03885767790262172, Pending vendor=0.02294007490636704, Vendor Reference Change=4.6816479400749064E-4, Analysis/Research=0.006554307116104869, Caused By CI=0.019194756554307114, Problem Workaround=4.6816479400749064E-4, Service Change=0.0014044943820224719, Update from customer=0.030430711610486893, Reassignment=0.01638576779026217, Reopen=0.009363295880149813, Impact Change=0.008426966292134831, Communication with customer=0.030430711610486893, Quality Indicator Fixed=0.048220973782771535, External update=0.008895131086142321, Closed=0.0351123595505618, Affected CI Change=0.0014044943820224719, Communication with vendor=0.0046816479400749065, Quality Indicator Set=0.010299625468164793};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;10363;664;612;225;10;-1.0;{Mail to Customer=0.025749063670411985, Status Change=0.17368913857677903, External Vendor Assignment=0.018258426966292134, Update=0.02200374531835206, Quality Indicator=0.016853932584269662, Urgency Change=0.0056179775280898875, Open=0.02200374531835206, Assignment=0.3848314606741573, Description Update=0.04073033707865169, Notify By Change=0.0014044943820224719, Vendor Reference=0.0056179775280898875, Contact Change=4.6816479400749064E-4, Incident reproduction=4.6816479400749064E-4, Resolved=0.008426966292134831, Operator Update=0.028089887640449437, Pending vendor=0.032303370786516857, Analysis/Research=0.0023408239700374533, Caused By CI=0.026685393258426966, Problem Workaround=0.0014044943820224719, Service Change=0.0014044943820224719, Update from customer=0.017322097378277154, Reopen=0.011235955056179775, Reassignment=0.017322097378277154, Impact Change=0.0056179775280898875, Communication with customer=0.035580524344569285, Quality Indicator Fixed=0.042134831460674156, External update=0.006086142322097378, Closed=0.03089887640449438, Affected CI Change=0.0014044943820224719, Communication with vendor=0.008895131086142321, Quality Indicator Set=0.0046816479400749065, OO Response=4.6816479400749064E-4};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;15072;664;597;207;18;-1.0;{Mail to Customer=0.02394106813996317, Status Change=0.15469613259668508, External Vendor Assignment=0.0285451197053407, Update=0.01289134438305709, Quality Indicator=0.019337016574585635, Urgency Change=0.005985267034990792, Open=0.02394106813996317, Assignment=0.429097605893186, Description Update=0.016574585635359115, Notify By Change=4.6040515653775324E-4, Vendor Reference=0.005985267034990792, Contact Change=4.6040515653775324E-4, Resolved=0.009208103130755065, Operator Update=0.029005524861878452, Pending vendor=0.020718232044198894, Vendor Reference Change=4.6040515653775324E-4, Analysis/Research=0.006445672191528545, Caused By CI=0.019337016574585635, Problem Workaround=9.208103130755065E-4, Update from customer=0.029465930018416207, Reassignment=0.017495395948434623, Reopen=0.011049723756906077, Impact Change=0.0050644567219152855, Communication with customer=0.026243093922651933, Quality Indicator Fixed=0.046500920810313075, External update=0.004143646408839779, Closed=0.034990791896869246, Communication with vendor=0.007366482504604052, Referred=9.208103130755065E-4, Problem Closure=4.6040515653775324E-4, Quality Indicator Set=0.008287292817679558};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.3;6723;666;586;217;11;-1.0;{Mail to Customer=0.024353876739562623, Status Change=0.1595427435387674, External Vendor Assignment=0.019880715705765408, Update=0.016401590457256462, Quality Indicator=0.032803180914512925, Urgency Change=0.007952286282306162, Open=0.004970178926441352, Assignment=0.40904572564612324, Notify By Change=0.002485089463220676, Description Update=0.028330019880715707, Vendor Reference=0.0034791252485089465, Contact Change=4.970178926441351E-4, Resolved=0.011928429423459244, Operator Update=0.03230616302186879, Pending vendor=0.02485089463220676, Analysis/Research=0.003976143141153081, Caused By CI=0.024353876739562623, Problem Workaround=0.0014910536779324055, Service Change=0.0014910536779324055, Update from customer=0.019880715705765408, Reopen=0.01441351888667992, Reassignment=0.019383697813121274, Impact Change=0.008449304174950299, Communication with customer=0.024353876739562623, Quality Indicator Fixed=0.051192842942345926, External update=0.0044731610337972166, Closed=0.033797216699801194, Affected CI Change=9.940357852882703E-4, Communication with vendor=0.0034791252485089465, Quality Indicator Set=0.008946322067594433, OO Response=4.970178926441351E-4};NONALIGNING_ALL;{}
